player_name,position,team,league,minutes,xg_chain,xg_buildup,final_third_impact,total_contribution,goals,assists,g_plus_a,archetype,quadrant
Alfred Duncan,MF,Venezia,ITA-Serie A,957.0,3.4534763414412737,1.5767809636890888,1.8766953777521849,5.0302573051303625,0,0,0,Architect,Limited
Antoine Mendy,DF,Nice,FRA-Ligue 1,825.0,3.4466172512620687,3.302452316507697,0.14416493475437164,6.749069567769766,0,0,0,Architect,Limited
Han-Noah Massengo,MF,Auxerre,FRA-Ligue 1,1046.0,3.4386744014918804,3.12791520729661,0.31075919419527054,6.56658960878849,0,0,0,Architect,Limited
Alberto Dossena,DF,Como,ITA-Serie A,1825.0,3.436672180891037,3.3512209616601467,0.08545121923089027,6.787893142551184,0,2,2,Architect,Limited
Amadou Koné,MF,Reims,FRA-Ligue 1,1293.0,3.436397861689329,2.664161939173937,0.7722359225153923,6.100559800863266,0,0,0,Architect,Limited
Jack Stephens,DF,Southampton,ENG-Premier League,1389.0,3.423359040170908,3.381859246641397,0.04149979352951094,6.8052182868123055,1,0,1,Architect,Limited
Haris Belkebla,MF,Angers,FRA-Ligue 1,1792.0,3.4150968957692385,3.0657623186707497,0.3493345770984888,6.480859214439988,0,1,1,Architect,Limited
Abakar Sylla,DF,Strasbourg,FRA-Ligue 1,950.0,3.4050509985536337,3.4050509985536337,0.0,6.810101997107267,1,0,1,Architect,Limited
Fisayo Dele-Bashiru,"MF,FW",Lazio,ITA-Serie A,947.0,3.404227823019028,1.4639215217903256,1.9403063012287025,4.868149344809353,3,1,4,Architect,Limited
Paul Joly,DF,Auxerre,FRA-Ligue 1,1009.0,3.401177999563515,2.425239468924701,0.975938530638814,5.826417468488216,0,1,1,Architect,Limited
Kike Pérez,MF,Venezia,ITA-Serie A,1114.0,3.395587347447872,1.424926709383726,1.9706606380641463,4.820514056831598,1,0,1,Architect,Limited
Mattia Felici,"MF,FW",Cagliari,ITA-Serie A,925.0,3.3920855671167374,2.592358149588108,0.7997274175286293,5.984443716704845,0,3,3,Architect,Limited
Jordan Pefok,FW,Union Berlin,GER-Bundesliga,908.0,3.3882756140083075,0.6213688850402832,2.7669067289680243,4.009644499048591,0,1,1,Balanced,Limited
Marin Pongračić,DF,Fiorentina,ITA-Serie A,1367.0,3.3791268803179264,3.275415424257517,0.10371145606040955,6.654542304575443,0,0,0,Architect,Limited
Timothee Pembele,DF,Le Havre,FRA-Ligue 1,1113.0,3.378208953887224,2.296531153842807,1.0816778000444174,5.674740107730031,1,0,1,Architect,Limited
Mattia Viti,DF,Empoli,ITA-Serie A,2572.0,3.366817817091942,3.027767294086516,0.33905052300542593,6.394585111178458,1,0,1,Architect,Limited
Antoniu,"FW,MF",Espanyol,ESP-La Liga,1022.0,3.3538273815065622,1.111596254631877,2.2422311268746853,4.465423636138439,0,1,1,Balanced,Limited
Renato Veiga,DF,Juventus,ITA-Serie A,1093.0,3.344063217751682,3.2855254961177707,0.05853772163391113,6.6295887138694525,0,1,1,Architect,Limited
Amos Pieper,DF,Werder Bremen,GER-Bundesliga,1498.0,3.343800563365221,3.0488044656813145,0.29499609768390656,6.3926050290465355,0,0,0,Architect,Limited
Domagoj Bradarić,DF,Hellas Verona,ITA-Serie A,1933.0,3.303593335673213,1.487995870411396,1.815597465261817,4.791589206084609,1,0,1,Architect,Limited
Patrizio Masini,MF,Genoa,ITA-Serie A,1538.0,3.3008227180689573,3.045926110818982,0.2548966072499752,6.3467488288879395,1,0,1,Architect,Limited
Munir El Haddadi,"FW,MF",Leganés,ESP-La Liga,862.0,3.3005733154714108,1.6323035079985857,1.668269807472825,4.9328768234699965,4,0,4,Architect,Limited
Tamás Nikitscher,"MF,DF",Valladolid,ESP-La Liga,858.0,3.283312425017357,3.2515020966529846,0.03181032836437225,6.5348145216703415,0,0,0,Architect,Limited
Kamaldeen Sulemana,"FW,MF",Southampton,ENG-Premier League,1402.0,3.277868576347828,1.0029112379997969,2.274957338348031,4.280779814347625,1,1,2,Balanced,Limited
El Chadaille Bitshiabu,DF,RB Leipzig,GER-Bundesliga,1130.0,3.2514192443341017,3.1303545143455267,0.12106472998857498,6.381773758679628,0,0,0,Architect,Limited
Bojan Miovski,FW,Girona,ESP-La Liga,869.0,3.248766012489796,0.715272213332355,2.533493799157441,3.964038225822151,2,1,3,Balanced,Limited
Omar Mascarell,MF,Mallorca,ESP-La Liga,1992.0,3.2351455856114626,2.4790145875886083,0.7561309980228543,5.714160173200071,1,0,1,Architect,Limited
Fabiano Parisi,"DF,MF",Fiorentina,ITA-Serie A,1124.0,3.231815998442471,1.777893790975213,1.453922207467258,5.009709789417684,2,0,2,Architect,Limited
Eray Cömert,"DF,MF",Valladolid,ESP-La Liga,1779.0,3.229504119604826,3.06063224375248,0.16887187585234598,6.2901363633573055,0,0,0,Architect,Limited
Frans Krätzig,"DF,MF",Heidenheim,GER-Bundesliga,1217.0,3.21835320815444,1.7027722410857675,1.5155809670686724,4.921125449240208,1,2,3,Architect,Limited
Borna Sosa,DF,Torino,ITA-Serie A,1181.0,3.20372952427715,2.3541967459023,0.8495327783748503,5.5579262701794505,0,0,0,Architect,Limited
Álex Suárez,DF,Las Palmas,ESP-La Liga,2460.0,3.2029242739081383,3.080129470676184,0.12279480323195413,6.283053744584322,0,0,0,Architect,Limited
Josip Juranović,"DF,MF",Union Berlin,GER-Bundesliga,1159.0,3.201693071052432,1.6347584621980786,1.5669346088543534,4.836451533250511,0,1,1,Architect,Limited
Kiliann Sildillia,DF,Freiburg,GER-Bundesliga,801.0,3.192236214876175,2.1987045630812645,0.9935316517949104,5.390940777957439,2,0,2,Architect,Limited
Rassoul Ndiaye,MF,Le Havre,FRA-Ligue 1,1061.0,3.183530825190246,1.189217709004879,1.994313116185367,4.372748534195125,1,0,1,Architect,Limited
Anthony Losilla,MF,Bochum,GER-Bundesliga,1137.0,3.181420609354973,2.7296648547053337,0.45175575464963913,5.9110854640603065,0,0,0,Architect,Limited
Conor Chaplin,"MF,FW",Ipswich Town,ENG-Premier League,857.0,3.172867614775896,1.4127340912818909,1.7601335234940052,4.585601706057787,1,1,2,Architect,Limited
Lorenzo De Silvestri,DF,Bologna,ITA-Serie A,1060.0,3.170561768114567,2.871158439666033,0.299403328448534,6.0417202077806,1,0,1,Architect,Limited
Yann Karamoh,"MF,FW",Torino,ITA-Serie A,1046.0,3.1664749179035425,0.6353210043162107,2.5311539135873318,3.8017959222197533,0,1,1,Balanced,Limited
Adam Masina,DF,Torino,ITA-Serie A,1919.0,3.155869249254465,3.124552465975285,0.03131678327918008,6.28042171522975,1,2,3,Architect,Limited
Abdoulaye Bamba,DF,Angers,FRA-Ligue 1,1510.0,3.14669807581231,3.0990787222981453,0.047619353514164686,6.245776798110455,0,0,0,Architect,Limited
Amir Richardson,MF,Fiorentina,ITA-Serie A,1099.0,3.1449933713302016,2.048963035456836,1.0960303358733658,5.193956406787038,1,1,2,Architect,Limited
Benjamin Henrichs,DF,RB Leipzig,GER-Bundesliga,935.0,3.140897784382105,2.718977116048336,0.42192066833376884,5.859874900430441,0,2,2,Architect,Limited
Benjamin Šeško,"FW,MF",RB Leipzig,GER-Bundesliga,2380.0,3.140897784382105,2.718977116048336,0.42192066833376884,5.859874900430441,13,5,18,Architect,Limited
Stanley N'Soki,DF,Hoffenheim,GER-Bundesliga,1308.0,3.134980568662286,3.043854558840394,0.09112600982189178,6.17883512750268,0,0,0,Architect,Limited
Karol Linetty,MF,Torino,ITA-Serie A,1540.0,3.1275448435917497,2.5471969498321414,0.5803478937596083,5.674741793423891,1,0,1,Architect,Limited
Bertuğ Yıldırım,FW,Getafe,ESP-La Liga,1083.0,3.125240233261138,0.1250734888017177,3.0001667444594204,3.250313722062856,1,0,1,Balanced,Limited
Cesare Casadei,MF,Torino,ITA-Serie A,1017.0,3.119248924776912,1.903520254418254,1.2157286703586583,5.022769179195166,1,1,2,Architect,Limited
Mory Gbane,"DF,MF",Reims,FRA-Ligue 1,1125.0,3.109780855476856,2.8690338600426912,0.24074699543416456,5.9788147155195475,0,1,1,Architect,Limited
Christopher Operi,"DF,FW",Le Havre,FRA-Ligue 1,1169.0,3.102471018210053,1.3027827069163322,1.7996883112937208,4.405253725126386,0,2,2,Architect,Limited
Modibo Sagnan,DF,Montpellier,FRA-Ligue 1,2141.0,3.093769507482648,2.2998172249644995,0.7939522825181484,5.393586732447147,2,0,2,Architect,Limited
Copete,DF,Mallorca,ESP-La Liga,1528.0,3.0933860559016466,2.9993373826146126,0.09404867328703403,6.092723438516259,0,0,0,Architect,Limited
Keven Schlotterbeck,DF,Augsburg,GER-Bundesliga,1297.0,3.063976694829762,2.3811785923317075,0.6827981024980545,5.4451552871614695,3,1,4,Architect,Limited
Ivan Ordets,DF,Bochum,GER-Bundesliga,1861.0,3.063186014071107,2.984922545030713,0.07826346904039383,6.04810855910182,0,0,0,Architect,Limited
Manuel Fuster,"FW,MF",Las Palmas,ESP-La Liga,1003.0,3.029275342822075,1.4052639389410615,1.6240114038810134,4.434539281763136,2,1,3,Architect,Limited
Lloyd Kelly,DF,Juventus,ITA-Serie A,1013.0,3.028360364958644,2.810955699533224,0.2174046654254198,5.839316064491868,0,0,0,Architect,Limited
Wes Burns,"FW,DF",Ipswich Town,ENG-Premier League,926.0,3.0202110949903727,0.9018877614289522,2.1183233335614204,3.922098856419325,0,1,1,Balanced,Limited
Robert Skov,"DF,MF",Union Berlin,GER-Bundesliga,852.0,3.0182035099714994,1.3240411318838596,1.6941623780876398,4.342244641855359,2,2,4,Architect,Limited
Issiaga Sylla,DF,Montpellier,FRA-Ligue 1,1156.0,2.996417133137584,1.782123478129506,1.2142936550080783,4.77854061126709,1,0,1,Architect,Limited
Juan Jesus,DF,Napoli,ITA-Serie A,1074.0,2.991619162261486,2.991619162261486,0.0,5.983238324522972,0,1,1,Architect,Limited
Antoine Hainaut,"DF,FW",Parma,ITA-Serie A,1206.0,2.990510476753116,2.2022153213620186,0.7882951553910975,5.192725798115134,2,0,2,Architect,Limited
Bernardo,DF,Bochum,GER-Bundesliga,1782.0,2.9829296581447124,2.4946550503373146,0.48827460780739784,5.477584708482027,0,0,0,Architect,Limited
Iván Balliu,DF,Rayo Vallecano,ESP-La Liga,1200.0,2.977828769944608,2.866559601388872,0.1112691685557361,5.84438837133348,0,0,0,Architect,Limited
Ignace Van Der Brempt,DF,Como,ITA-Serie A,1257.0,2.9767110673710704,2.443053009919822,0.5336580574512482,5.419764077290893,0,1,1,Architect,Limited
Khalil Fayad,"MF,FW",Montpellier,FRA-Ligue 1,1028.0,2.9539879066869617,1.845834611915052,1.1081532947719097,4.799822518602014,0,0,0,Architect,Limited
Christopher Trimmel,"DF,MF",Union Berlin,GER-Bundesliga,1740.0,2.9533445546403527,2.432303099893033,0.5210414547473197,5.385647654533386,0,3,3,Architect,Limited
Alfonso Espino,DF,Rayo Vallecano,ESP-La Liga,833.0,2.9461317313835025,2.15861613675952,0.7875155946239825,5.104747868143022,0,1,1,Architect,Limited
Guido Rodríguez,MF,West Ham,ENG-Premier League,1149.0,2.944707117974758,2.794170718640089,0.1505363993346691,5.738877836614847,0,1,1,Architect,Limited
Antonio Candela,DF,Venezia,ITA-Serie A,1008.0,2.94451604783535,2.0917825028300285,0.8527335450053215,5.036298550665379,0,1,1,Architect,Limited
Þórir Jóhann Helgason,MF,Lecce,ITA-Serie A,1156.0,2.938693890348077,1.4568527415394783,1.4818411488085985,4.395546631887555,0,4,4,Architect,Limited
Santiago Mouriño,DF,Alavés,ESP-La Liga,1849.0,2.93726375233382,2.229820301756263,0.7074434505775571,5.167084054090083,0,1,1,Architect,Limited
Abdel Abqar,DF,Alavés,ESP-La Liga,2463.0,2.933803543448448,2.713847666978836,0.21995587646961212,5.647651210427284,0,1,1,Architect,Limited
Julien Le Cardinal,DF,Brest,FRA-Ligue 1,1378.0,2.933543460443616,2.7910752836614847,0.1424681767821312,5.724618744105101,0,1,1,Architect,Limited
Patrick Dorgu,DF,Manchester Utd,ENG-Premier League,842.0,2.922609027475118,1.9455055128782988,0.9771035145968194,4.868114540353417,0,0,0,Architect,Limited
Anthony Rouault,DF,Rennes,FRA-Ligue 1,972.0,2.90672180056572,2.894633673131466,0.012088127434254137,5.8013554736971855,0,0,0,Architect,Limited
Grigoris Kastanos,"MF,FW",Hellas Verona,ITA-Serie A,872.0,2.893082857131958,1.249175714328885,1.643907142803073,4.142258571460843,1,1,2,Architect,Limited
Edimilson Fernandes,"MF,DF",Brest,FRA-Ligue 1,1105.0,2.8878019116818905,2.247791307047009,0.6400106046348815,5.1355932187289,0,1,1,Architect,Limited
Javi Rodríguez,DF,Celta Vigo,ESP-La Liga,2514.0,2.8671045508235693,2.8671045508235693,0.0,5.734209101647139,3,2,5,Architect,Limited
Orel Mangala,MF,Everton,ENG-Premier League,1261.0,2.846376329660416,2.0121847297996283,0.8341915998607878,4.858561059460044,1,0,1,Architect,Limited
Jean-Daniel Akpa-Akpro,MF,Monza,ITA-Serie A,966.0,2.818972907960415,2.5731213949620724,0.24585151299834251,5.392094302922487,0,0,0,Architect,Limited
David Torres,DF,Valladolid,ESP-La Liga,1387.0,2.80377159640193,2.792825382202864,0.010946214199065718,5.5965969786047935,0,0,0,Architect,Limited
Kevin Danso,DF,Tottenham,ENG-Premier League,842.0,2.74780847877264,2.70304573699832,0.044762741774319714,5.45085421577096,0,0,0,Architect,Limited
Jonas Föhrenbach,DF,Heidenheim,GER-Bundesliga,1832.0,2.742827208712697,1.9260040409862995,0.8168231677263975,4.6688312496989965,0,1,1,Architect,Limited
Sergi,DF,Leganés,ESP-La Liga,2957.0,2.742747124284506,2.678178194910288,0.06456892937421799,5.420925319194794,2,0,2,Architect,Limited
Hiroki Sekine,DF,Reims,FRA-Ligue 1,887.0,2.7312467731535435,2.6097510252147917,0.12149574793875173,5.340997798368335,0,0,0,Architect,Limited
Jack Taylor,MF,Ipswich Town,ENG-Premier League,860.0,2.72093062568456,2.4428652273491025,0.2780653983354573,5.163795853033662,1,0,1,Architect,Limited
Juan Herzog,DF,Las Palmas,ESP-La Liga,1315.0,2.7008586302399635,2.597265738993883,0.1035928912460804,5.298124369233847,0,0,0,Architect,Limited
Raúl Albiol,DF,Villarreal,ESP-La Liga,1188.0,2.6963552040979266,2.640093426220119,0.05626177787780762,5.336448630318046,0,0,0,Architect,Limited
Antonio Sanabria,FW,Torino,ITA-Serie A,1318.0,2.688256904482841,1.093564716167748,1.594692188315093,3.781821620650589,2,1,3,Architect,Limited
Abdoulaye Niakhate Ndiaye,DF,Brest,FRA-Ligue 1,1707.0,2.672741312533617,2.659559555351734,0.013181757181882858,5.332300867885351,1,0,1,Architect,Limited
Carlos Dominguez,DF,Celta Vigo,ESP-La Liga,1181.0,2.626098157837987,2.5686446595937014,0.057453498244285583,5.194742817431688,0,0,0,Architect,Limited
Tim Siersleben,DF,Heidenheim,GER-Bundesliga,1182.0,2.612182638607919,2.4144959514960647,0.19768668711185455,5.026678590103984,0,0,0,Architect,Limited
Patrick Ciurria,"MF,DF",Monza,ITA-Serie A,1111.0,2.598977845162153,0.5054212380200624,2.0935566071420904,3.1043990831822152,1,1,2,Balanced,Limited
Charalampos Lykogiannis,DF,Bologna,ITA-Serie A,1048.0,2.597348084673285,1.813718343153596,0.7836297415196891,4.411066427826881,0,4,4,Architect,Limited
Marcus Pedersen,DF,Torino,ITA-Serie A,1362.0,2.568528109230101,1.559088763780892,1.0094393454492092,4.127616873010993,0,0,0,Architect,Limited
José Campaña,MF,Las Palmas,ESP-La Liga,1189.0,2.551904497668147,2.465941285714507,0.08596321195363998,5.017845783382654,0,3,3,Architect,Limited
Álex Moreno,"DF,MF",Nott'ham Forest,ENG-Premier League,955.0,2.5304054114967585,1.5371484030038118,0.9932570084929466,4.06755381450057,0,1,1,Architect,Limited
Álvaro Rodríguez,FW,Getafe,ESP-La Liga,852.0,2.529938815161586,0.89933867380023,1.6306001413613558,3.429277488961816,2,0,2,Architect,Limited
Issa Doumbia,MF,Venezia,ITA-Serie A,939.0,2.518975531682372,1.2910603070631623,1.2279152246192098,3.8100358387455344,0,0,0,Architect,Limited
Jorge Sáenz,DF,Leganés,ESP-La Liga,1690.0,2.513561565428972,2.369292639195919,0.14426892623305276,4.882854204624891,1,0,1,Architect,Limited
Yael Mouanga,DF,Montpellier,FRA-Ligue 1,946.0,2.5086481627076864,2.5086481627076864,0.0,5.017296325415373,0,0,0,Architect,Limited
José Luis Palomino,DF,Cagliari,ITA-Serie A,1081.0,2.4993635714054108,2.4401272237300877,0.05923634767532304,4.939490795135498,1,0,1,Architect,Limited
Andreas Hanche-Olsen,DF,Mainz 05,GER-Bundesliga,1284.0,2.497096419334412,1.91892034560442,0.5781760737299921,4.416016764938832,1,1,2,Architect,Limited
Matija Nastasić,DF,Leganés,ESP-La Liga,2110.0,2.486087303608656,2.469435315579176,0.01665198802947998,4.955522619187832,1,0,1,Architect,Limited
Caleb Okoli,DF,Leicester City,ENG-Premier League,1125.0,2.478840259835124,2.460140427574516,0.01869983226060823,4.938980687409639,1,0,1,Architect,Limited
Arouna Sangante,DF,Le Havre,FRA-Ligue 1,1244.0,2.4631762746721506,2.439951444044709,0.023224830627441406,4.90312771871686,3,0,3,Architect,Limited
Flavius Daniliuc,DF,Hellas Verona,ITA-Serie A,1004.0,2.4502988196909428,2.3834492675960064,0.06684955209493637,4.833748087286949,0,0,0,Architect,Limited
Adrià Altimira,"DF,FW",Leganés,ESP-La Liga,1630.0,2.443735755048692,2.062911454588175,0.38082430046051696,4.506647209636867,0,0,0,Architect,Limited
Aaron Cresswell,DF,West Ham,ENG-Premier League,824.0,2.41888221912086,1.7282752357423306,0.6906069833785295,4.147157454863191,0,0,0,Architect,Limited
Kalvin Phillips,MF,Ipswich Town,ENG-Premier League,1237.0,2.4181056451052427,2.1468016486614943,0.2713039964437485,4.564907293766737,0,0,0,Architect,Limited
Saba Goglichidze,DF,Empoli,ITA-Serie A,2539.0,2.4100154601037502,1.9589530508965252,0.45106240920722507,4.368968511000276,0,1,1,Architect,Limited
Nicolò Casale,DF,Bologna,ITA-Serie A,900.0,2.387233568355441,2.031178129836917,0.35605543851852417,4.418411698192358,0,1,1,Architect,Limited
Adam Aznou,DF,Valladolid,ESP-La Liga,876.0,2.35653112642467,1.700465090572834,0.6560660358518362,4.056996216997504,0,0,0,Architect,Limited
Alex Sola,"MF,FW",Getafe,ESP-La Liga,1029.0,2.331791497766972,0.6401858534663916,1.6916056443005805,2.9719773512333636,0,1,1,Architect,Limited
Craig Dawson,DF,Wolves,ENG-Premier League,971.0,2.3292105179280043,2.31708031706512,0.012130200862884077,4.646290834993124,0,0,0,Architect,Limited
Max Geschwill,DF,Holstein Kiel,GER-Bundesliga,1282.0,2.258733464870602,1.999415363650769,0.2593181012198329,4.258148828521371,1,2,3,Architect,Limited
Tariq Lamptey,DF,Brighton,ENG-Premier League,860.0,2.2554087787866592,1.4430722370743752,0.8123365417122841,3.6984810158610344,2,2,4,Architect,Limited
Aihen Muñoz,DF,Real Sociedad,ESP-La Liga,1098.0,2.255076190456748,1.9932167269289491,0.2618594635277989,4.248292917385697,0,0,0,Architect,Limited
Oliver Skipp,MF,Leicester City,ENG-Premier League,1129.0,2.2539359983056784,1.7920793881639838,0.46185661014169455,4.046015386469662,0,0,0,Architect,Limited
Falaye Sacko,DF,Montpellier,FRA-Ligue 1,1233.0,2.216378351673484,2.145882608368993,0.07049574330449104,4.362260960042477,0,1,1,Architect,Limited
Leopold Querfeld,DF,Union Berlin,GER-Bundesliga,1747.0,2.1833029007539158,1.5961796352639794,0.5871232654899363,3.779482536017895,2,2,4,Architect,Limited
Djené,"DF,MF",Getafe,ESP-La Liga,2548.0,2.182646923698485,1.6235282914713025,0.5591186322271824,3.8061752151697874,0,0,0,Architect,Limited
Junior Messias,"MF,FW",Genoa,ITA-Serie A,847.0,2.1805835757404566,0.7364483065903187,1.444135269150138,2.9170318823307753,1,1,2,Architect,Limited
Abdukodir Khusanov,DF,Lens,FRA-Ligue 1,975.0,2.1697800625115637,2.1552239637821917,0.014556098729372025,4.3250040262937555,0,0,0,Architect,Limited
Ardian Ismajli,DF,Empoli,ITA-Serie A,2508.0,2.167395389638841,2.15336153563112,0.014033854007720947,4.320756925269961,0,0,0,Architect,Limited
Fali Candé,DF,Venezia,ITA-Serie A,1530.0,2.158546522259712,1.4531347639858725,0.7054117582738397,3.6116812862455845,1,1,2,Architect,Limited
Danilo D'Ambrosio,DF,Monza,ITA-Serie A,1095.0,2.087382886558771,1.662583826109767,0.4247990604490042,3.749966712668538,0,1,1,Architect,Limited
Morato,DF,Nott'ham Forest,ENG-Premier League,907.0,2.077718833461404,2.077718833461404,0.0,4.155437666922808,0,0,0,Architect,Limited
Leo Skiri Østigård,DF,Rennes,FRA-Ligue 1,1227.0,2.0769863575696945,1.9541650116443636,0.1228213459253309,4.031151369214058,1,0,1,Architect,Limited
Erhan Mašović,DF,Bochum,GER-Bundesliga,910.0,2.060800328850746,1.9151384383440015,0.1456618905067446,3.975938767194748,1,1,2,Architect,Limited
Marin Šverko,DF,Venezia,ITA-Serie A,1117.0,2.041018757969141,1.827217359095812,0.21380139887332894,3.868236117064953,1,0,1,Architect,Limited
Domingos Duarte,DF,Getafe,ESP-La Liga,1859.0,2.0275963619351387,1.984896905720234,0.042699456214904785,4.012493267655373,1,0,1,Architect,Limited
Oier Zarraga,MF,Udinese,ITA-Serie A,896.0,2.017476899549365,1.489111479371786,0.5283654201775791,3.506588378921151,1,0,1,Architect,Limited
Gaby Jean,DF,Lecce,ITA-Serie A,1388.0,2.0158384051173925,2.0158384051173925,0.0,4.031676810234785,0,0,0,Architect,Limited
Benedikt Gimber,DF,Heidenheim,GER-Bundesliga,2671.0,2.0051460545510054,1.754845978692174,0.2503000758588314,3.7599920332431793,0,0,0,Architect,Limited
Oussama Targhalline,MF,Le Havre,FRA-Ligue 1,990.0,1.9886683002114296,1.4030463602393866,0.585621939972043,3.391714660450816,0,0,0,Architect,Limited
Giovanni Leoni,DF,Parma,ITA-Serie A,1199.0,1.960203677415848,1.946528282016516,0.013675395399332047,3.906731959432364,1,0,1,Architect,Limited
Luca Marianucci,DF,Empoli,ITA-Serie A,1069.0,1.946455044671893,1.854816257953644,0.09163878671824888,3.801271302625537,0,0,0,Architect,Limited
